organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
,,625365123,"Charter Communications, Inc.",,626238007,Primary,1/25/2017,Active,0100-01-01,LN 198,FN 198,"LN 198, FN 198",,,,,M,7/17/1986,China,China,,11/11/2018,98330050622,H-1B,8/11/2012,4/2/2020,H-1B,10/16/2022,0100-01-01,10/16/2022,0100-01-01,10/16/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,CHINA,11/19/2019,11/18/2029,,4/3/2020,10/16/2022,AOS,0100-01-01,,China,No PERM Process Started,1,AOS,6014455,test2@email,"Charter Communications, Inc.",6014455,Charter,IT,,Product & Technology,,,,,,4/17/2017,L1Manager 198,,L2Manager 198,,HRBP 198,,,,,Product & Technology,,,,4/17/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626258761,Primary,3/2/2017,Active,0100-01-01,LN 199,FN 199,"LN 199, FN 199",,,,,M,7/18/1986,INDIA,INDIA,,12/31/2019,420156743A2,H-1B,12/31/2019,6/30/2023,H-1B,6/30/2023,0100-01-01,6/30/2023,0100-01-01,9/30/2023,0100-01-01,0100-01-01,STEM OPT,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/28/2021,9/27/2031,,8/27/2018,9/4/2020,AOS,0100-01-01,,INDIA,,1,AOS,6000241,test1@email.com,"Charter Communications, Inc.",6000241,Charter,APO,,Network Operations,,,"Greenwood Village, CO",,,11/21/2016,L1Manager 199,,L2Manager 199,,HRBP 199,,,,,Network Operations,,,,11/21/2016,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626261888,Primary,3/17/2017,Active,0100-01-01,LN 200,FN 200,"LN 200, FN 200",,,,,M,7/19/1986,INDIA,INDIA,123456789,6/24/2015,65197176030,H-1B,6/24/2015,9/19/2023,H-1B,9/19/2023,0100-01-01,9/19/2023,0100-01-01,9/30/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,2/13/2017,2/12/2027,,7/23/2010,7/21/2015,AOS,0100-01-01,,India,,1,AOS,1532245,test2@email,"Charter Communications, Inc.",1532245,Charter,,,Sales and Marketing,,,,,,2/22/2016,L1Manager 200,,L2Manager 200,,HRBP 200,,,,,Sales and Marketing,,,,2/22/2016,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626294503,Primary,3/23/2017,Active,0100-01-01,LN 201,FN 201,"LN 201, FN 201",,,,,M,7/20/1986,INDIA,India,,3/18/2018,91623744885,H-1B,3/18/2018,7/29/2024,H-1B,7/29/2024,0100-01-01,7/29/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,6/26/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,india,9/11/2012,9/10/2022,,6/12/2014,6/9/2019,AOS,0100-01-01,,INDIA,,1,AOS,6000551,test1@email.com,"Charter Communications, Inc.",6000551,Charter,NTO,,Network Operations,,,,,,10/31/2016,L1Manager 201,jason.brown@charter.com,L2Manager 201,,HRBP 201,,,,,Network Operations,,FY 2019,,10/31/2016,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626296366,Primary,4/5/2017,Active,0100-01-01,LN 202,FN 202,"LN 202, FN 202",,,,,M,7/21/1986,INDIA,INDIA,,1/13/2020,440809930A2,H1B,1/13/2020,8/25/2022,H-1B,8/25/2022,0100-01-01,8/25/2022,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/4/2012,12/3/2022,F-1,12/20/2019,8/25/2022,AOS,0100-01-01,,INDIA,,1,AOS,6018388,test2@email,"Charter Communications, Inc.",6018388,Charter,Business Intelligence,,Corporate ,,,,,,4/17/2017,L1Manager 202,Cliff.Bates@charter.com,L2Manager 202,,HRBP 202,,,,,Corporate ,,Possible FY 2020,,4/17/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626298880,Primary,4/12/2017,Active,0100-01-01,LN 203,FN 203,"LN 203, FN 203",,,,,M,7/22/1986,NEPAL,NEPAL,,3/30/2019,80785210056,H-1B,3/30/2019,8/22/2024,H-1B,8/22/2024,0100-01-01,8/22/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,CPT,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,NEPAL,8/21/2012,8/20/2022,,10/1/2018,8/22/2021,AOS,0100-01-01,,NEPAL,,1,AOS,6017044,test1@email.com,"Charter Communications, Inc.",6017044,Charter,NTO,,Network Operations,,,,,,4/24/2017,L1Manager 203,,L2Manager 203,,HRBP 203,,,,,Network Operations,,FY 2019,,4/24/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626302196,Primary,5/1/2017,Active,0100-01-01,LN 204,FN 204,"LN 204, FN 204",,,,,F,7/23/1986,India,India,,9/1/2018,76559668285,H-1B,9/1/2018,11/21/2022,H-1B,11/21/2022,0100-01-01,11/21/2022,0100-01-01,11/21/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,N/A,United States of America,0100-01-01,0100-01-01,,12/4/2017,11/21/2022,AOS,0100-01-01,,INDIA,,1,AOS,6024380,test2@email,"Charter Communications, Inc.",6024380,Charter,CBO,,Network Operations,,,,,,7/3/2017,L1Manager 204,,L2Manager 204,,HRBP 204,,,,,Network Operations,,,,7/3/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626302368,Primary,5/2/2017,Active,0100-01-01,LN 205,FN 205,"LN 205, FN 205",,,,,M,7/24/1986,INDIA,INDIA,,1/23/2021,570753810A2,H-1B,1/23/2021,7/30/2024,H-1B,7/30/2024,0100-01-01,7/30/2024,0100-01-01,10/15/2024,0100-01-01,0100-01-01,,7/29/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,9/4/2013,9/3/2023,,11/14/2019,7/30/2021,AOS,0100-01-01,,INDIA,,1,AOS,6023522,test1@email.com,"Charter Communications, Inc.",6023522,Charter,CBO,,Network Operations,,,,,,6/12/2017,L1Manager 205,,L2Manager 205,,HRBP 205,,,,,Network Operations,,FY 2019,,6/12/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626338997,Primary,6/8/2017,Active,0100-01-01,LN 206,FN 206,"LN 206, FN 206",,,,,M,7/25/1986,China,China,,3/25/2019,80025183456,H-1B,3/25/2019,4/26/2023,H-1B,4/26/2023,0100-01-01,4/26/2023,0100-01-01,4/26/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,China,5/17/2019,5/16/2029,,3/22/2019,3/20/2020,AOS,0100-01-01,,China,,1,AOS,6063709,test2@email,"Charter Communications, Inc.",6063709,Charter,Product,,Product & Technology,,,,,,6/25/2018,L1Manager 206,Jacquelyn.McDonald@charter.com,L2Manager 206,,HRBP 206,,,,,Product & Technology,,,,6/25/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626358321,Primary,7/28/2017,Active,0100-01-01,LN 207,FN 207,"LN 207, FN 207",,,,,M,7/26/1986,INDIA,INDIA,123456789,12/4/2019,367811869A2,H-1B,12/4/2019,9/10/2023,H-1B,9/10/2023,0100-01-01,9/10/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01, ,United States of America,0100-01-01,0100-01-01,,11/5/2019,9/10/2020,AOS,6/1/2015,Emp: 3rd,INDIA,I-140 w/prior ER; PERM in process [10.6.21 KAP],0,AOS,6034174,test1@email.com,"Charter Communications, Inc.",6034174,Charter,APO,,Network Operations,,,,,,9/25/2017,L1Manager 207,,L2Manager 207,,HRBP 207,,,,,Network Operations,,,,9/25/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626365490,Primary,8/24/2017,Active,0100-01-01,LN 208,FN 208,"LN 208, FN 208",,,,,M,7/27/1986,INDIA,INDIA,123456789,11/1/2015,78278801430,H-1B,11/1/2015,9/14/2023,H-1B,9/14/2023,0100-01-01,9/14/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NONE,United States of America,0100-01-01,0100-01-01,,10/16/2015,4/30/2018,AOS,8/9/2013,Emp: 2nd,INDIA,I-140 w/prior ER; PERM pending [10.8.21 KAP],0,AOS,6033966,test2@email,"Charter Communications, Inc.",6033966,Charter,Engineering,,Product & Technology,,,"8560 Upland Drive, Englewood, CO 80112",Englewood,CO,10/16/2017,L1Manager 208,,L2Manager 208,,HRBP 208,,,,,Product & Technology,,,,10/16/2017,0100-01-01,"8560 Upland Drive, Englewood, CO 80112",Englewood,CO
,,625365123,"Charter Communications, Inc.",,626367756,Primary,9/7/2017,Active,0100-01-01,LN 209,FN 209,"LN 209, FN 209",,,,,M,7/28/1986,INDIA,India,123456789,3/17/2019,78602345356,H-1B,3/17/2019,10/22/2023,H-1B,10/22/2023,0100-01-01,10/22/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,United States of America,0100-01-01,0100-01-01,,3/7/2019,10/22/2020,AOS,2/25/2016,Emp: 3rd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6035186,test1@email.com,"Charter Communications, Inc.",6035186,Charter,Product,,Product & Technology,,,"Greenwood Village, CO",,,2/26/2018,L1Manager 209,Jim.Want@charter.com,L2Manager 209,,HRBP 209,,,,,Product & Technology,,,,2/26/2018,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626455863,Primary,12/27/2017,Active,0100-01-01,LN 210,FN 210,"LN 210, FN 210",,,,,M,7/29/1986,INDIA,India,,2/23/2020,504560138A2,H-1B,2/23/2020,4/20/2023,H-1B,4/20/2023,0100-01-01,4/20/2023,0100-01-01,4/20/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,12/10/2014,12/9/2024,H-1B,1/23/2018,12/10/2020,AOS,0100-01-01,,INDIA,,1,AOS,6063837,test2@email,"Charter Communications, Inc.",6063837,Charter,Product,,Product & Technology,,,,,,6/25/2018,L1Manager 210,karthiga.jayaram@charter.com,L2Manager 210,,HRBP 210,,,,,Product & Technology,,,,6/25/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626456777,Primary,1/3/2018,Active,0100-01-01,LN 211,FN 211,"LN 211, FN 211",,,,,M,7/30/1986,INDIA,INDIA,,12/16/2019,SRC2120050557,H-1B,12/16/2019,8/10/2024,H-1B,8/10/2024,0100-01-01,8/10/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,3/13/2018,3/12/2028,,12/29/2021,8/10/2024,AOS,0100-01-01,,INDIA,,1,AOS,1537485,test1@email.com,"Charter Communications, Inc.",1537485,Charter,NTO,,Network Operations,,,,,,10/10/2016,L1Manager 211,,L2Manager 211,,HRBP 211,,,,,Network Operations,,FY 2019,,10/10/2016,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626456977,Primary,1/3/2018,Active,0100-01-01,LN 212,FN 212,"LN 212, FN 212",,,,,M,7/31/1986,INDIA,INDIA,,3/26/2019,80135526256,H-1B,3/26/2019,8/19/2024,H-1B,8/19/2024,0100-01-01,8/19/2024,0100-01-01,9/30/2024,8/19/2024,0100-01-01,,6/21/2018,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/10/2021,10/10/2031,,8/20/2021,8/19/2024,AOS,0100-01-01,,India,,1,AOS,6014920,test2@email,"Charter Communications, Inc.",6014920,Charter,CBO,,Network Operations,,,,,,3/17/2017,L1Manager 212,Michael.Lydon@charter.com,L2Manager 212,,HRBP 212,,,,,Network Operations,,FY 2019 ,,3/17/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626456983,Primary,1/3/2018,Active,0100-01-01,LN 213,FN 213,"LN 213, FN 213",,,,,M,8/1/1986,INDIA,INDIA,,3/8/2020,522931961A2,H-1B,3/8/2020,9/3/2024,H-1B,9/3/2024,0100-01-01,9/3/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,7/6/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,9/17/2013,9/16/2023,,2/12/2020,9/3/2021,AOS,0100-01-01,,INDIA,,1,AOS,6028562,test1@email.com,"Charter Communications, Inc.",6028562,Charter,NTO,,Network Operations,,,,,,7/24/2017,L1Manager 213,,L2Manager 213,,HRBP 213,,,,,Network Operations,,FY 2019,,7/24/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626456984,Primary,1/3/2018,Active,0100-01-01,LN 214,FN 214,"LN 214, FN 214",,,,,F,8/2/1986,India,India,,3/6/2018,89657853185,,3/6/2018,7/30/2024,H-1B,7/30/2024,0100-01-01,7/30/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,6/30/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,10/28/2013,10/27/2023,,11/20/2014,11/17/2019,AOS,0100-01-01,,India,,1,AOS,6021645,test2@email,"Charter Communications, Inc.",6021645,Charter,CBO,,Network Operations,,,,,,6/19/2017,L1Manager 214,,L2Manager 214,,HRBP 214,,,,,Network Operations,,FY 2019,,6/19/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626456987,Primary,1/3/2018,Active,0100-01-01,LN 215,FN 215,"LN 215, FN 215",,,,,M,8/3/1986,INDIA,India,,2/18/2019,74109755656,H-1B,2/18/2019,7/30/2024,H-1B,7/30/2024,0100-01-01,7/30/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,7/3/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/2/2013,9/1/2023,,1/25/2019,7/30/2021,AOS,0100-01-01,,INDIA,,1,AOS,6020438,test1@email.com,"Charter Communications, Inc.",6020438,Charter,CBO,,Network Operations,,,,,,5/15/2017,L1Manager 215,,L2Manager 215,,HRBP 215,,,,,Network Operations,,FY 2019 ,,5/15/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626457948,Primary,1/4/2018,Active,0100-01-01,LN 216,FN 216,"LN 216, FN 216",,,,,M,8/4/1986,INDIA,India,,11/17/2017,415042688A2,H-1B,11/17/2017,6/24/2024,H-1B,6/24/2024,0100-01-01,6/24/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,6/5/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,1/5/2021,1/4/2031,,11/6/2018,8/6/2021,AOS,0100-01-01,,India,,1,AOS,1537478,test2@email,"Charter Communications, Inc.",1537478,Charter,CBO,,Network Operations,,,,,,10/10/2016,L1Manager 216,,L2Manager 216,,HRBP 216,,,,,Network Operations,,FY 2019 ,,10/10/2016,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626457952,Primary,1/4/2018,Active,0100-01-01,LN 217,FN 217,"LN 217, FN 217",,,,,M,8/5/1986,India,India,,1/28/2018,531198003A2,H-1B,1/28/2018,7/30/2024,H-1B,7/30/2024,0100-01-01,7/30/2024,0100-01-01,11/5/2024,0100-01-01,0100-01-01,,10/27/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,2/2/2022,2/1/2032,,11/20/2019,7/30/2021,AOS,0100-01-01,,INDIA,,1,AOS,6009114,test1@email.com,"Charter Communications, Inc.",6009114,Charter,CBO,,Network Operations,,,,,,1/9/2017,L1Manager 217,,L2Manager 217,,HRBP 217,,,,,Network Operations,,FY 2019 ,,1/9/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626459336,Primary,1/8/2018,Active,0100-01-01,LN 218,FN 218,"LN 218, FN 218",,,,,F,8/6/1986,India,India,,2/17/2018,87051612185,H-1B,2/17/2018,8/11/2022,H-1B,8/1/2022,0100-01-01,8/1/2022,10/1/2019,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/20/2019,12/19/2029,,7/13/2015,7/9/2020,AOS,0100-01-01,,India,,1,AOS,6039118,test2@email,"Charter Communications, Inc.",6039118,Charter,Engineering,,Product & Technology,Master's,,,,,10/30/2017,L1Manager 218,Robert.Mengert@charter.com,L2Manager 218,,HRBP 218,,,,Master's,Product & Technology,,FY 2020,,10/30/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626465286,Primary,1/19/2018,Active,0100-01-01,LN 219,FN 219,"LN 219, FN 219",,,,,M,8/7/1986,INDIA,India,,4/1/2014,036421588A2,H-1B,4/1/2014,1/9/2024,H-1B,1/9/2024,0100-01-01,1/9/2024,0100-01-01,1/9/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,6/11/2012,6/10/2022,,9/10/2018,2/10/2021,AOS,0100-01-01,,INDIA,,1,AOS,6061354,test1@email.com,"Charter Communications, Inc.",6061354,Charter,Product,,Product & Technology,,,,,,5/29/2018,L1Manager 219,John.Powell@charter.com,L2Manager 219,,HRBP 219,,,,,Product & Technology,,,,5/29/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626529254,Primary,2/5/2018,Active,0100-01-01,LN 220,FN 220,"LN 220, FN 220",,,,,M,8/8/1986,Oman,Oman,123456789,8/12/2021,644889740A2,H-1B,8/12/2021,7/28/2023,H-1B,7/28/2023,0100-01-01,7/28/2023,0100-01-01,9/30/2026,0100-01-01,0100-01-01,STEM OPT,9/30/2020,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,Oman,12/28/2017,12/27/2027,,6/26/2015,6/9/2020,AOS,0100-01-01,,Oman,,1,AOS,6044417,test2@email,"Charter Communications, Inc.",6044417,Charter,Product,,Product & Technology,Master - N/A,,,,,12/18/2017,L1Manager 220,,L2Manager 220,,HRBP 220,,,,Master - N/A,Product & Technology,,FY 2020,,12/18/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626529472,Primary,2/6/2018,Active,0100-01-01,LN 221,FN 221,"LN 221, FN 221",,,,,M,8/9/1986,INDIA,India,,2/15/2019,741029960A2,H-1B,2/15/2019,7/13/2024,H-1B,7/13/2024,0100-01-01,7/13/2024,0100-01-01,10/7/2024,0100-01-01,0100-01-01,,5/31/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,5/29/2013,5/28/2023,,7/10/2014,7/8/2019,AOS,0100-01-01,,INDIA,,1,AOS,6034393,test1@email.com,"Charter Communications, Inc.",6034393,Charter,NTO,,Network Operations,,,,,,9/18/2017,L1Manager 221,,L2Manager 221,,HRBP 221,,,,,Network Operations,,FY 2019,,9/18/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626529485,Primary,2/6/2018,Active,0100-01-01,LN 222,FN 222,"LN 222, FN 222",,,,,M,8/10/1986,India,India,,5/3/2021,577180460 A2,H-1B,5/3/2021,8/23/2024,H-1B,8/13/2024,0100-01-01,8/13/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,3/22/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/3/2021,8/2/2031,,10/25/2018,8/13/2021,AOS,0100-01-01,,INDIA,,1,AOS,6027643,test2@email,"Charter Communications, Inc.",6027643,Charter,CBO,,Network Operations,,,,,,8/7/2017,L1Manager 222,,L2Manager 222,,HRBP 222,,,,,Network Operations,,FY 2019,,8/7/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626529587,Primary,2/6/2018,Active,0100-01-01,LN 223,FN 223,"LN 223, FN 223",,,,,M,8/11/1986,India,India,123456789,12/12/2020,559742370A2,H-1B,12/12/2020,5/2/2024,H-1B,5/2/2024,0100-01-01,5/2/2024,0100-01-01,10/30/2024,0100-01-01,0100-01-01,,6/30/2018,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,9/13/2011,9/12/2021,F-1,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,1,AOS,1537482,test1@email.com,"Charter Communications, Inc.",1537482,Charter,CBO,,Network Operations,,,,,,12/17/2018,L1Manager 223,,L2Manager 223,,HRBP 223,,,,,Network Operations,,FY 2019,,12/17/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626530864,Primary,2/7/2018,Active,0100-01-01,LN 224,FN 224,"LN 224, FN 224",,,,,M,8/12/1986,INDIA,INDIA,,2/18/2021,575297883A2,H-1B,2/18/2021,8/8/2024,H-1B,8/8/2024,0100-01-01,8/8/2024,0100-01-01,11/15/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,8/13/2014,8/12/2024,,7/6/2015,7/1/2020,AOS,0100-01-01,,INDIA,,1,AOS,6053826,test2@email,"Charter Communications, Inc.",6053826,Charter,IT,,Product & Technology,,,,,,3/12/2018,L1Manager 224,Gabe.Zimbelman@charter.com,L2Manager 224,,HRBP 224,,,,,Product & Technology,,FY 2019,,3/12/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626534004,Primary,2/20/2018,Active,0100-01-01,LN 225,FN 225,"LN 225, FN 225",,,,,M,8/13/1986,INDIA,INDIA,,12/7/2019,372662510A2,H-1B,12/7/2019,9/3/2024,H-1B,9/3/2024,0100-01-01,9/3/2024,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,10/11/2019,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,12/17/2013,12/16/2023,,1/29/2019,9/3/2021,AOS,0100-01-01,,INDIA,,1,AOS,6023172,test1@email.com,"Charter Communications, Inc.",6023172,Charter,CBO,,Network Operations,,,,,,6/12/2017,L1Manager 225,,L2Manager 225,,HRBP 225,,,,,Network Operations,,FY 2019,,6/12/2017,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626553239,Primary,4/10/2018,Active,0100-01-01,LN 226,FN 226,"LN 226, FN 226",,,,,M,8/14/1986,INDIA,India,,12/19/2015,230313585,H-1B,12/19/2015,4/30/2024,H-1B,4/30/2024,0100-01-01,4/30/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,3/11/2020,3/10/2030,,5/1/2021,4/30/2024,AOS,12/26/2016,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6060877,test2@email,"Charter Communications, Inc.",6060877,Charter,APO,,Network Operations,,,"Greenwood Village, CO",,,5/21/2018,L1Manager 226,mark.davenport@charter.com,L2Manager 226,,HRBP 226,,,,,Network Operations,,,,5/21/2018,0100-01-01,"Greenwood Village, CO",,
,,625365123,"Charter Communications, Inc.",,626572782,Primary,4/25/2018,Active,0100-01-01,LN 227,FN 227,"LN 227, FN 227",,,,,F,8/15/1986,INDIA,INDIA,,2/18/2019,74148672756,H-1B,2/18/2019,7/29/2022,H-1B,7/29/2022,0100-01-01,7/29/2022,0100-01-01,9/30/2025,0100-01-01,0100-01-01,F-1 OPT STEM,5/9/2020,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,INDIA,11/19/2014,11/18/2024,,,,AOS,0100-01-01,,INDIA,PERM Not started,1,AOS,6059099,test1@email.com,"Charter Communications, Inc.",6059099,Charter,APO,,Network Operations,Masters Cap,,,,,4/30/2018,L1Manager 227,,L2Manager 227,,HRBP 227,,,,Masters Cap,Network Operations,,FY 2020,,4/30/2018,0100-01-01,,,
,,625365123,"Charter Communications, Inc.",,626578749,Primary,5/11/2018,Active,0100-01-01,LN 228,FN 228,"LN 228, FN 228",,,,,F,8/16/1986,India,India,,10/1/2018,50591992056,H-1B,10/1/2018,5/27/2024,H-1B,5/27/2024,0100-01-01,5/27/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,India,3/21/2016,3/20/2026,,9/18/2018,5/27/2021,AOS,9/19/2017,Emp: 2nd,INDIA,I-140 w/prior ER; PERM in process [10.13.21 KAP],0,AOS,6053432,test2@email,"Charter Communications, Inc.",6053432,Charter,Customer Operations,,Customer Operations,,,"Maryland Heights, MO",,,10/2/2018,L1Manager 228,Nadav.Nisinbaum@charter.com,L2Manager 228,,HRBP 228,,,,,Customer Operations,,,,10/2/2018,0100-01-01,"Maryland Heights, MO",,
,,625365123,"Charter Communications, Inc.",,626580096,Primary,5/15/2018,Active,0100-01-01,LN 229,FN 229,"LN 229, FN 229",,,,,M,8/17/1986,China,China,,12/22/2019,400356000A2,H-1B,12/22/2019,11/15/2023,H-1B,11/15/2023,0100-01-01,11/15/2023,0100-01-01,11/15/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,M123456,China,8/27/2019,8/26/2029,,12/11/2019,12/8/2020,AOS,0100-01-01,,China,,1,AOS,6061358,test1@email.com,"Charter Communications, Inc.",6061358,Charter,Sales and Marketing,,Sales and Marketing,,,,,,6/22/2018,L1Manager 229,brooke.lovell@charter.com,L2Manager 229,,HRBP 229,,,,,Sales and Marketing,,,,6/22/2018,0100-01-01,,,
